Cluster,Fiber
Ptr02,0.224836179
Ptr02,0.260811699
Ptr02,0.274867097
Ptr02,0.218584429
Ptr02,0.243656407
Ptr02,0.255170881
Ptr02,0.261057836
Ptr02,0.274989751
Ptr02,0.304610398
Ptr02,0.232613792
Ptr02,0.279976669
Ptr02,0.222400784
Ptr02,0.194807916
Ptr02,0.330904857
Ptr02,0.317403675
Ptr02,0.307086923
Ptr02,0.229778449
Ptr02,0.264730148
Ptr02,0.3622506
Ptr02,0.198114576
Ptr02,0.257700227
Ptr02,0.308842552
Ptr02,0.242896959
Ptr02,0.253730746
Ptr02,0.306254703
Ptr02,0.260295337
Ptr02,0.21005728
Ptr02,0.217643075
Ptr02,0.307272965
Ptr02,0.134270539
Ptr02,0.315823225
Ptr02,0.213802473
Ptr02,0.23126292
Ptr02,0.276257776
Ptr02,0.324602533
Ptr02,0.291080879
Ptr02,0.200011615
Ptr02,0.288672508
Ptr02,0.279911894
Ptr02,0.307555414
Ptr02,0.183386438
Ptr02,0.385892089
Ptr02,0.304117072
Ptr02,0.311008189
Ptr02,0.22685118
Ptr02,0.250677089
Ptr02,0.21187378
Ptr02,0.279765028
Ptr02,0.278111123
Ptr02,0.226976225
Ptr02,0.33446783
Ptr02,0.351921475
Ptr02,0.344169595
Ptr02,0.214288636
Ptr02,0.191022245
Ptr02,0.344516632
Ptr02,0.248348746
Ptr02,0.262681968
Ptr02,0.235024453
Ptr02,0.165192591
Ptr02,0.265050521
Ptr02,0.276561285
Ptr02,0.281298421
Ptr02,0.271856675
Ptr02,0.248381833
Ptr02,0.304405041
Ptr02,0.249270252
Ptr02,0.30303217
Ptr02,0.306468215
Ptr02,0.233410148
Ptr02,0.210099993
Ptr02,0.288306895
Ptr02,0.154902447
Ptr02,0.325073574
Ptr02,0.24725963
Ptr02,0.28978487
Ptr02,0.232438483
Ptr02,0.316594114
Ptr02,0.309415675
Ptr02,0.351188699
Ptr02,0.267819293
Ptr02,0.265043351
Ptr02,0.237757952
Ptr02,0.327684969
Ptr02,0.31807922
Ptr02,0.400871779
Ptr02,0.260051197
Ptr02,0.309757359
Ptr02,0.324564743
Ptr02,0.337387073
Ptr02,0.211132332
Ptr02,0.289609911
Ptr02,0.22956803
Ptr02,0.19054748
Ptr02,0.157105541
Ptr02,0.401709186
Ptr02,0.234175993
Ptr02,0.28377989
Ptr02,0.315259959
Ptr02,0.385511111
Ptr02,0.306180381
Ptr02,0.273536314
Ptr02,0.332560332
Ptr02,0.241036993
Ptr02,0.291440647
Ptr02,0.158210281
Ptr02,0.252856929
Ptr02,0.251512493
Ptr02,0.278265726
Ptr02,0.225589267
Ptr02,0.284426156
Ptr02,0.241661968
Ptr02,0.296697633
Ptr02,0.218604412
Ptr02,0.212218144
Ptr02,0.258821484
Ptr02,0.195717167
Ptr02,0.321438685
Ptr02,0.276795387
Ptr02,0.309402494
Ptr02,0.231433819
Ptr02,0.165554371
Ptr02,0.297473578
Ptr02,0.315387717
Ptr02,0.365408343
Ptr02,0.264557521
Ptr02,0.306622289
Ptr02,0.29497395
Ptr02,0.274434004
Ptr02,0.2073941
Ptr02,0.214290154
Ptr02,0.155061928
Ptr02,0.279648354
Ptr02,0.264641153
Ptr02,0.267183706
Ptr02,0.237080667
Ptr02,0.351683513
Ptr02,0.298759403
Ptr02,0.299414329
Ptr02,0.248812881
Ptr02,0.259320886
Ptr02,0.161421014
Ptr02,0.261429078
Ptr02,0.199504336
Ptr02,0.183764371
Ptr02,0.249454074
Ptr02,0.286324772
Ptr02,0.316633677
Ptr02,0.349190102
Ptr02,0.177113861
Ptr02,0.166406929
Ptr02,0.195560181
Ptr02,0.321155791
Ptr02,0.188838999
Ptr02,0.3399246
Ptr02,0.335561715
Ptr02,0.262419134
Ptr02,0.23008906
Ptr02,0.292143552
Ptr02,0.282676651
Ptr02,0.181619271
Ptr02,0.273585738
Ptr02,0.287196951
Ptr02,0.233077492
Ptr02,0.237489266
Ptr02,0.320599636
Ptr02,0.274922875
Ptr02,0.196844459
Ptr02,0.255989108
Ptr02,0.195827327
Ptr02,0.285439651
Ptr02,0.337785062
Ptr02,0.172058881
Ptr02,0.206037585
Ptr02,0.350203737
Ptr02,0.206506253
Ptr02,0.267063332
Ptr02,0.233330091
Ptr02,0.167774146
Ptr02,0.238744352
Ptr02,0.237809872
Ptr02,0.3179549
Ptr02,0.280968182
Ptr02,0.269715096
Ptr02,0.216893733
Ptr02,0.247671681
Ptr02,0.294109139
Ptr02,0.255847865
Ptr02,0.205153901
Ptr02,0.222589797
Ptr02,0.319515219
Ptr02,0.2525711
Ptr02,0.255290761
Ptr02,0.168996333
Ptr02,0.223759473
Ptr02,0.234526558
Ptr02,0.257335859
Ptr02,0.336847088
Ptr02,0.243795873
Ptr02,0.245889692
Ptr02,0.187188274
Ptr02,0.342135875
Ptr02,0.324167908
Ptr02,0.361003738
Ptr02,0.300790022
Ptr02,0.255336242
Ptr02,0.247853053
Ptr02,0.258558499
Ptr02,0.299160244
Ptr02,0.304200893
Ptr02,0.285014344
Ptr02,0.207214637
Ptr02,0.27677858
Ptr02,0.2083395
Ptr02,0.262541873
Ptr02,0.393336387
Ptr02,0.222986261
Ptr02,0.317118864
Ptr02,0.284824262
Ptr02,0.244333992
Ptr02,0.417796194
Ptr02,0.226223129
Ptr02,0.251431428
Ptr02,0.286135964
Ptr02,0.205435943
Ptr02,0.323019077
Ptr02,0.221823558
Ptr02,0.301934072
Ptr02,0.278979516
Ptr02,0.279732801
Ptr02,0.384180316
Ptr02,0.222497743
Ptr02,0.330085861
Ptr02,0.329121334
Ptr02,0.294570539
Ptr02,0.204889863
Ptr02,0.284067686
Ptr02,0.264844755
Ptr02,0.317884443
Ptr02,0.303345748
Ptr02,0.3550743
Ptr02,0.331845498
Ptr02,0.207642994
Ptr02,0.214984986
Ptr02,0.293482058
Ptr02,0.231823173
Ptr02,0.25437363
Ptr02,0.297901354
Ptr02,0.243588604
Ptr02,0.222450151
Ptr02,0.345641835
Ptr02,0.159178721
Ptr02,0.282152292
Ptr02,0.257723861
Ptr02,0.293984577
Ptr02,0.299652183
Ptr02,0.243973398
Ptr02,0.312013628
Ptr02,0.256776013
Ptr02,0.311609868
Ptr02,0.248333177
Ptr02,0.324588232
Ptr02,0.224827466
Ptr02,0.248302395
Ptr02,0.246558186
Ptr02,0.354586487
Ptr02,0.201841858
Ptr02,0.347120834
Ptr02,0.40191943
Ptr02,0.243776012
Ptr02,0.390847237
Ptr02,0.296731288
Ptr02,0.215389292
Ptr02,0.327096595
Ptr02,0.209122908
Ptr02,0.202439506
Ptr02,0.322556259
Ptr02,0.282307423
Ptr02,0.313138495
Ptr02,0.267773942
Ptr02,0.167938518
Ptr02,0.351654576
Ptr02,0.280015604
Ptr02,0.206855045
Ptr02,0.248790031
Ptr02,0.29695744
Ptr02,0.286904769
Ptr02,0.280190338
Ptr02,0.213721871
Ptr02,0.293213034
Ptr02,0.282133761
Ptr02,0.333092194
Ptr02,0.284130841
Ptr02,0.276627393
Ptr02,0.264901754
Ptr02,0.193480932
Ptr02,0.323869578
Ptr02,0.296726228
Ptr02,0.22172573
Ptr02,0.245297714
Ptr02,0.25778061
Ptr02,0.287431961
Ptr02,0.295033492
Ptr02,0.301858902
Ptr02,0.245600993
Ptr02,0.284145159
Ptr02,0.180317894
Ptr02,0.303743726
Ptr02,0.183377298
Ptr02,0.222741388
Ptr02,0.244406943
Ptr02,0.275679057
Ptr02,0.215227833
Ptr02,0.203047017
Ptr02,0.333320077
Ptr02,0.288932981
Ptr02,0.143480898
Ptr02,0.222383629
Ptr02,0.159479109
Ptr02,0.248673993
Ptr02,0.149140436
Ptr02,0.238724049
Ptr02,0.305033334
Ptr02,0.313481046
Ptr02,0.352570338
Ptr02,0.270193684
Ptr02,0.306234457
Ptr02,0.163184014
Ptr02,0.293441998
Ptr02,0.177001191
Ptr02,0.200348513
Ptr02,0.270830963
Ptr02,0.345039576
Ptr02,0.328258181
Ptr02,0.280807606
Ptr02,0.242397851
Ptr02,0.356933014
Ptr02,0.235044978
Ptr02,0.328552194
Ptr02,0.249435821
Ptr02,0.251336203
Ptr02,0.215047513
Ptr02,0.210867245
Ptr02,0.284861476
Ptr02,0.306798663
Ptr02,0.226001546
Ptr02,0.338004857
Ptr02,0.231094918
Ptr02,0.219215669
Ptr02,0.315539387
Ptr02,0.276329815
Ptr02,0.283968146
Ptr02,0.226987894
Ptr02,0.193582802
Ptr02,0.212056297
Ptr02,0.295459964
Ptr02,0.273971265
Ptr02,0.263894908
Ptr02,0.134472629
Ptr02,0.239397142
Ptr02,0.252087638
Ptr02,0.358702526
Ptr02,0.286076783
Ptr02,0.24843763
Ptr02,0.252323191
Ptr02,0.295923254
Ptr02,0.319370216
Ptr02,0.311983967
Ptr02,0.236259964
Ptr02,0.159463131
Ptr02,0.280320436
Ptr02,0.29527998
Ptr02,0.317172106
Ptr02,0.330844481
Ptr02,0.18140387
Ptr02,0.244243997
Ptr02,0.278086675
Ptr02,0.293380432
Ptr02,0.211670768
Ptr02,0.305344897
Ptr02,0.282612446
Ptr02,0.294503383
Ptr02,0.212984291
Ptr02,0.255956564
Ptr02,0.350829063
Ptr02,0.310914893
Ptr02,0.266813339
Ptr02,0.329137772
Ptr02,0.231658401
Ptr02,0.310676787
Ptr02,0.301462374
Ptr02,0.236823568
Ptr02,0.18814605
Ptr02,0.304095778
Ptr02,0.301600667
Ptr02,0.295281465
Ptr02,0.243096498
Ptr02,0.377144532
Ptr02,0.23789408
Ptr02,0.298480802
Ptr02,0.321133554
Ptr02,0.258912657
Ptr02,0.311396773
Ptr02,0.291344778
Ptr02,0.256009049
Ptr02,0.201489352
Ptr02,0.311930103
Ptr02,0.20768881
Ptr02,0.301000597
Ptr02,0.308344967
Ptr02,0.384147931
Ptr02,0.260935087
Ptr02,0.227075002
Ptr02,0.278244314
Ptr02,0.266982414
Ptr02,0.35118052
Ptr02,0.194669014
Ptr02,0.297117818
Ptr02,0.268372467
Ptr02,0.287530635
Ptr02,0.249271182
Ptr02,0.374074752
Ptr02,0.28580039
Ptr02,0.325536654
Ptr02,0.266127286
Ptr02,0.263378428
Ptr02,0.28207516
Ptr02,0.193007648
Ptr02,0.252643174
Ptr02,0.356609433
Ptr02,0.237881242
Ptr02,0.308523233
Ptr02,0.260997676
Ptr02,0.336793609
Ptr02,0.158666386
Ptr02,0.213809901
Ptr02,0.194641942
Ptr02,0.319329246
Ptr02,0.203128481
Ptr02,0.290768895
Ptr02,0.332310285
Ptr02,0.332929651
Ptr02,0.329552941
Ptr02,0.253180766
Ptr02,0.323516988
Ptr02,0.243421438
Ptr02,0.292325257
Ptr02,0.295086829
Ptr02,0.279959421
Ptr02,0.273718843
Ptr02,0.289718657
Ptr02,0.220713951
Ptr02,0.368252423
Ptr02,0.180424608
Ptr02,0.216762421
Ptr02,0.286153164
Ptr02,0.291349028
Ptr02,0.227569775
Ptr02,0.15059985
Ptr02,0.285863964
Ptr02,0.183472718
Ptr02,0.191116427
Ptr02,0.342789727
Ptr02,0.352274273
Ptr02,0.242739678
Ptr02,0.245084695
Ptr02,0.304300116
Ptr02,0.337598839
Ptr02,0.223712248
Ptr02,0.333779083
Ptr02,0.276119462
Ptr02,0.29269159
Ptr02,0.293630719
Ptr02,0.379944861
Ptr02,0.158604545
Ptr02,0.329973592
Ptr02,0.280577594
Ptr02,0.203079563
Ptr02,0.318648452
Ptr02,0.224446084
Ptr02,0.237688157
Ptr02,0.274451671
Ptr02,0.189803144
Ptr02,0.189986634
Ptr02,0.244366349
Ptr02,0.203461838
Ptr02,0.31932412
Ptr02,0.302296915
Ptr02,0.224546471
Ptr02,0.246017934
Ptr02,0.249750602
Ptr02,0.291398261
Ptr02,0.224409514
Ptr02,0.223584622
Ptr02,0.230656683
Ptr02,0.289090913
Ptr02,0.318352577
Ptr02,0.172250697
Ptr02,0.25650519
Ptr02,0.365684607
Ptr02,0.198723248
Ptr02,0.315608036
Ptr02,0.278067018
Ptr02,0.289994567
Ptr02,0.186820779
Ptr02,0.19744534
Ptr02,0.251829127
Ptr02,0.210295971
Ptr02,0.169390338
Ptr02,0.244337419
Ptr02,0.261228688
Ptr02,0.323216505
Ptr02,0.282201748
Ptr02,0.235902999
Ptr02,0.216391455
Ptr02,0.166395075
Ptr02,0.429303151
Ptr02,0.204867629
Ptr02,0.12904278
Ptr02,0.177871962
Ptr02,0.249311901
Ptr02,0.325286294
Ptr02,0.218683696
Ptr02,0.280923614
Ptr02,0.274373816
Ptr02,0.268217853
Ptr02,0.237790368
Ptr02,0.282588971
Ptr02,0.247832987
Ptr02,0.211473923
Ptr02,0.272274877
Ptr02,0.296414837
Ptr02,0.225759904
Ptr02,0.26335144
Ptr02,0.298285518
Ptr02,0.230219393
Ptr02,0.245051913
Ptr02,0.375611529
Ptr02,0.186974309
Ptr02,0.286281847
Ptr02,0.304139862
Ptr02,0.285915335
Ptr02,0.28251221
Ptr02,0.291186001
Ptr02,0.188266693
Ptr02,0.252063907
Ptr02,0.270452369
Ptr02,0.269876216
Ptr02,0.306887407
Ptr02,0.34472783
Ptr02,0.164935804
Ptr02,0.230185908
Ptr02,0.227883997
Ptr02,0.339763069
Ptr02,0.251962262
Ptr02,0.249381535
Ptr02,0.208357863
Ptr02,0.326586017
Ptr02,0.322086516
Ptr02,0.173929739
Ptr02,0.176851397
Ptr02,0.237011554
Ptr02,0.28320668
Ptr02,0.291165439
Ptr02,0.3155882
Ptr02,0.180235932
Ptr02,0.301992128
Ptr02,0.307461367
Ptr02,0.268856891
Ptr02,0.198381319
Ptr02,0.281402379
Ptr02,0.305576864
Ptr02,0.24761106
Ptr02,0.266690503
Ptr02,0.213099629
Ptr02,0.30579534
Ptr02,0.314550105
Ptr02,0.300203233
Ptr02,0.236460706
Ptr02,0.298359634
Ptr02,0.243615112
Ptr02,0.334977133
Ptr02,0.464214001
Ptr02,0.282618364
Ptr02,0.288084015
Ptr02,0.273060192
Ptr02,0.267753558
Ptr02,0.363236743
Ptr02,0.333502615
Ptr02,0.237612116
Ptr02,0.25119745
Ptr02,0.294949229
Ptr02,0.207043064
Ptr02,0.264194303
Ptr02,0.259681688
Ptr02,0.24880618
Ptr02,0.179906178
Ptr02,0.199975685
Ptr02,0.34451299
Ptr02,0.291345798
Ptr02,0.352908189
Ptr02,0.21870673
Ptr02,0.215004986
Ptr02,0.247832285
Ptr02,0.19446788
Ptr02,0.187142425
Ptr02,0.198672883
Ptr02,0.209343063
Ptr02,0.202014478
Ptr02,0.229352226
Ptr02,0.26160369
Ptr02,0.270962654
Ptr02,0.289241499
Ptr02,0.192220423
Ptr02,0.20071808
Ptr02,0.168337502
Ptr02,0.347234696
Ptr02,0.282490232
Ptr02,0.195800398
Ptr02,0.251400177
Ptr02,0.198801432
Ptr02,0.246138588
Ptr02,0.276970483
Ptr02,0.33072879
Ptr02,0.276296876
Ptr02,0.244969727
Ptr02,0.19258195
Ptr02,0.245620456
Ptr02,0.310921298
Ptr02,0.317394192
Ptr02,0.318410439
Ptr02,0.370079449
Ptr02,0.266965727
Ptr02,0.143112912
Ptr02,0.365757885
Ptr02,0.291880245
Ptr02,0.323925484
Ptr02,0.28673962
Ptr02,0.240959492
Ptr02,0.282960355
Ptr02,0.398645158
Ptr02,0.314697693
Ptr02,0.29484156
Ptr02,0.316578656
Ptr02,0.146912941
Ptr02,0.283727425
Ptr02,0.258553335
Ptr02,0.275474867
Ptr02,0.273379517
Ptr02,0.257835562
Ptr02,0.252720767
Ptr02,0.187029063
Ptr02,0.297283792
Ptr02,0.310492935
Ptr02,0.243223949
Ptr02,0.394330184
Ptr02,0.198620596
Ptr02,0.261908536
Ptr02,0.30869159
Ptr02,0.247179408
Ptr02,0.231256006
Ptr02,0.291449648
Ptr02,0.342637269
Ptr02,0.278530975
Ptr02,0.203018185
Ptr02,0.384882687
Ptr02,0.286621786
Ptr02,0.272553262
Ptr02,0.325598952
Ptr02,0.312026738
Ptr02,0.374163175
Ptr02,0.375083143
Ptr02,0.285592797
Ptr02,0.35061123
Ptr02,0.2661516
Ptr02,0.258258086
Ptr02,0.38401059
Ptr02,0.264922343
Ptr02,0.269142712
Ptr02,0.244014742
Ptr02,0.233942602
Ptr02,0.219675402
Ptr02,0.336727705
Ptr02,0.191660705
Ptr02,0.154531131
Ptr02,0.203212503
Ptr02,0.29258104
Ptr02,0.289591826
Ptr02,0.263284686
Ptr02,0.331345536
Ptr02,0.322219052
Ptr02,0.297000049
Ptr02,0.308799103
Ptr02,0.293951376
Ptr02,0.340283876
Ptr02,0.166747483
Ptr02,0.324023034
Ptr02,0.335122507
Ptr02,0.237659919
Ptr02,0.2306409
Ptr02,0.340226476
Ptr02,0.302804142
Ptr02,0.226192321
Ptr02,0.312123677
Ptr02,0.31011885
Ptr02,0.309444892
Ptr02,0.259772302
Ptr02,0.260050487
Ptr02,0.247815805
Ptr02,0.205891785
Ptr02,0.189703725
Ptr02,0.293903064
Ptr02,0.34257601
Ptr02,0.271683992
Ptr02,0.251536117
Ptr02,0.277868989
Ptr02,0.231839342
Ptr02,0.270078572
Ptr02,0.327283313
Ptr02,0.185843287
Ptr02,0.272355389
Ptr02,0.1938067
Ptr02,0.288822977
Ptr02,0.273697059
Ptr02,0.276992805
Ptr02,0.224488928
Ptr02,0.304484783
Ptr02,0.285145869
Ptr02,0.361375619
Ptr02,0.329292875
Ptr02,0.284823214
Ptr02,0.288000436
Ptr02,0.143935418
Ptr02,0.303661413
Ptr02,0.250694765
Ptr02,0.287077046
Ptr02,0.230715111
Ptr02,0.210686886
Ptr02,0.29365815
Ptr02,0.21755889
Ptr02,0.361955759
Ptr02,0.291847248
Ptr02,0.205089641
Ptr02,0.175651308
Ptr02,0.276202781
Ptr02,0.173376546
Ptr02,0.311901973
Ptr02,0.333974534
Ptr02,0.154902011
Ptr02,0.238967485
Ptr02,0.281352365
Ptr02,0.141183865
Ptr02,0.250043022
Ptr02,0.155447319
Ptr02,0.31774441
Ptr02,0.284223752
Ptr02,0.287863266
Ptr02,0.2356642
Ptr02,0.284432548
Ptr02,0.229844733
Ptr02,0.29951585
Ptr02,0.255475294
Ptr02,0.1982691
Ptr02,0.290566145
Ptr02,0.222509172
Ptr02,0.240259387
Ptr02,0.103467296
Ptr02,0.331288438
Ptr02,0.329117334
Ptr03,0.164190445
Ptr03,0.170274102
Ptr03,0.222167681
Ptr03,0.197916565
Ptr03,0.193021959
Ptr03,0.184067159
Ptr03,0.222758022
Ptr03,0.154231556
Ptr03,0.19065146
Ptr03,0.202398361
Ptr03,0.175865423
Ptr03,0.142382267
Ptr03,0.207244387
Ptr03,0.177244977
Ptr03,0.208321943
Ptr03,0.141167297
Ptr03,0.209681209
Ptr03,0.199388499
Ptr03,0.178238325
Ptr03,0.161686306
Ptr03,0.167202034
Ptr03,0.203398994
Ptr03,0.203412948
Ptr03,0.157942818
Ptr03,0.198320677
Ptr03,0.211304542
Ptr03,0.194897676
Ptr03,0.197949782
Ptr03,0.185441968
Ptr03,0.170539902
Ptr03,0.137367071
Ptr03,0.186896979
Ptr03,0.232414055
Ptr03,0.196301128
Ptr03,0.182177698
Ptr03,0.197295412
Ptr03,0.183606141
Ptr03,0.209254692
Ptr03,0.18618923
Ptr03,0.213397862
Ptr03,0.185290693
Ptr03,0.215292295
Ptr03,0.174561406
Ptr03,0.110503202
Ptr03,0.241891261
Ptr03,0.18436713
Ptr03,0.166315136
Ptr03,0.172423232
Ptr03,0.157733679
Ptr03,0.196515769
Ptr03,0.09222927
Ptr03,0.199756894
Ptr03,0.101749475
Ptr03,0.2278698
Ptr03,0.196486639
Ptr03,0.187844519
Ptr03,0.211594685
Ptr03,0.198582956
Ptr03,0.197053114
Ptr03,0.097944134
Ptr03,0.148294346
Ptr03,0.161965984
Ptr03,0.152580014
Ptr03,0.175667223
Ptr03,0.204150999
Ptr03,0.160789213
Ptr03,0.19122931
Ptr03,0.206814853
Ptr03,0.190758051
Ptr03,0.22966163
Ptr03,0.166616336
Ptr03,0.192494539
Ptr03,0.313251342
Ptr03,0.1694855
Ptr03,0.194889114
Ptr03,0.161671143
Ptr03,0.1877817
Ptr03,0.209303002
Ptr03,0.205974264
Ptr03,0.124662912
Ptr03,0.211758521
Ptr03,0.160283769
Ptr03,0.165186344
Ptr03,0.176850398
Ptr03,0.178521894
Ptr03,0.184213043
Ptr03,0.172879651
Ptr03,0.182019073
Ptr03,0.190055659
Ptr03,0.195729686
Ptr03,0.212689401
Ptr03,0.195622142
Ptr03,0.212861112
Ptr03,0.153226727
Ptr03,0.19256338
Ptr03,0.205061841
Ptr03,0.180264664
Ptr03,0.219551269
Ptr03,0.193878717
Ptr03,0.223403254
Ptr03,0.165646062
Ptr03,0.160408808
Ptr03,0.212183127
Ptr03,0.199798499
Ptr03,0.193301676
Ptr03,0.194033044
Ptr03,0.164634248
Ptr03,0.198605712
Ptr03,0.178023586
Ptr03,0.134948418
Ptr03,0.181032238
Ptr03,0.223883238
Ptr03,0.191561907
Ptr03,0.175940407
Ptr03,0.143467088
Ptr03,0.088412593
Ptr03,0.235734825
Ptr03,0.154914074
Ptr03,0.220459161
Ptr03,0.220213691
Ptr03,0.224920906
Ptr03,0.185629695
Ptr03,0.202928474
Ptr03,0.151549994
Ptr03,0.154756931
Ptr03,0.18962603
Ptr03,0.248894656
Ptr03,0.145235498
Ptr03,0.123033362
Ptr03,0.171689782
Ptr03,0.243694403
Ptr03,0.224199572
Ptr03,0.184061057
Ptr03,0.153717781
Ptr03,0.148123867
Ptr03,0.182869912
Ptr03,0.176429206
Ptr03,0.072177348
Ptr03,0.219116332
Ptr03,0.166018287
Ptr03,0.198950501
Ptr03,0.196877266
Ptr03,0.199461748
Ptr03,0.174533269
Ptr03,0.207592258
Ptr03,0.184132725
Ptr03,0.203561646
Ptr03,0.138514006
Ptr03,0.173282092
Ptr03,0.192625891
Ptr03,0.181490492
Ptr03,0.167197711
Ptr03,0.196893548
Ptr03,0.156655627
Ptr03,0.112221376
Ptr03,0.182218554
Ptr03,0.200675208
Ptr03,0.16308438
Ptr03,0.192626467
Ptr03,0.186319563
Ptr03,0.19024203
Ptr03,0.21177932
Ptr03,0.15981377
Ptr03,0.121932725
Ptr03,0.159002229
Ptr03,0.214329261
Ptr03,0.140151162
Ptr03,0.151414888
Ptr03,0.196392734
Ptr03,0.245013384
Ptr03,0.180497072
Ptr03,0.153564829
Ptr03,0.238280488
Ptr03,0.199272483
Ptr03,0.17177094
Ptr03,0.213766979
Ptr03,0.107889568
Ptr03,0.205592233
Ptr03,0.207710051
Ptr03,0.172200428
Ptr03,0.178551195
Ptr03,0.180791129
Ptr03,0.193128949
Ptr03,0.167562196
Ptr03,0.18954847
Ptr03,0.231551551
Ptr03,0.145205533
Ptr03,0.183713438
Ptr03,0.193569688
Ptr03,0.17933285
Ptr03,0.194750031
Ptr03,0.171729873
Ptr03,0.220032541
Ptr03,0.149692533
Ptr03,0.217085058
Ptr03,0.197724349
Ptr03,0.19292557
Ptr03,0.194013723
Ptr03,0.131800753
Ptr03,0.165857983
Ptr03,0.195077729
Ptr03,0.226652348
Ptr03,0.192156489
Ptr03,0.220645967
Ptr03,0.171410027
Ptr03,0.22001119
Ptr03,0.140191986
Ptr03,0.174290015
Ptr03,0.158733633
Ptr03,0.185367365
Ptr03,0.145464444
Ptr03,0.180782515
Ptr03,0.212243184
Ptr03,0.216242084
Ptr03,0.194392955
Ptr03,0.256648472
Ptr03,0.178952893
Ptr03,0.192824419
Ptr03,0.18074302
Ptr03,0.21144572
Ptr03,0.216004923
Ptr03,0.216939708
Ptr03,0.150002108
Ptr03,0.158075006
Ptr03,0.191724992
Ptr03,0.189356894
Ptr03,0.15642494
Ptr03,0.213323524
Ptr03,0.149998358
Ptr03,0.239423396
Ptr03,0.201139235
Ptr03,0.191127703
Ptr03,0.143034212
Ptr03,0.204227537
Ptr03,0.163852276
Ptr03,0.128121582
Ptr03,0.145097157
Ptr03,0.189877314
Ptr03,0.213192102
Ptr03,0.18994345
Ptr03,0.19682782
Ptr03,0.1751425
Ptr03,0.202539655
Ptr03,0.210061175
Ptr03,0.193762957
Ptr03,0.137688598
Ptr03,0.187313663
Ptr03,0.14607045
Ptr03,0.167867295
Ptr03,0.176915839
Ptr03,0.228848613
Ptr03,0.156614813
Ptr03,0.209890096
Ptr03,0.15032976
Ptr03,0.181644752
Ptr03,0.16767902
Ptr03,0.181072038
Ptr03,0.221174946
Ptr03,0.189423214
Ptr03,0.151194957
Ptr03,0.185425198
Ptr03,0.222766566
Ptr03,0.196424996
Ptr03,0.165572685
Ptr03,0.128980299
Ptr03,0.18034688
Ptr03,0.150060519
Ptr03,0.190248544
Ptr03,0.18115301
Ptr03,0.205647029
Ptr03,0.172234906
Ptr03,0.230356927
Ptr03,0.156596635
Ptr03,0.229314082
Ptr03,0.181880899
Ptr03,0.225117918
Ptr03,0.16403385
Ptr03,0.210972018
Ptr03,0.193917625
Ptr03,0.173305182
Ptr03,0.21236868
Ptr03,0.15864772
Ptr03,0.178229708
Ptr03,0.127379942
Ptr03,0.171842019
Ptr03,0.18441875
Ptr03,0.175594319
Ptr03,0.210277989
Ptr03,0.181313555
Ptr03,0.219687602
Ptr03,0.172008721
Ptr03,0.19221063
Ptr03,0.206043736
Ptr03,0.182915165
Ptr03,0.180425137
Ptr03,0.20413492
Ptr03,0.183138601
Ptr03,0.217997205
Ptr03,0.179761931
Ptr03,0.145090549
Ptr03,0.213878822
Ptr03,0.192083777
Ptr03,0.150679167
Ptr03,0.121339925
Ptr03,0.163528745
Ptr03,0.14920631
Ptr03,0.218058415
Ptr03,0.199641952
Ptr03,0.197876472
Ptr03,0.181095368
Ptr03,0.200117017
Ptr03,0.166344117
Ptr03,0.215525196
Ptr03,0.144681583
Ptr03,0.155359589
Ptr03,0.176913407
Ptr03,0.176190156
Ptr03,0.230864537
Ptr03,0.158114117
Ptr03,0.245718315
Ptr03,0.199902043
Ptr03,0.222539484
Ptr03,0.143064187
Ptr03,0.220186692
Ptr03,0.210386566
Ptr03,0.160184149
Ptr03,0.215321641
Ptr03,0.137473095
Ptr03,0.181544927
Ptr03,0.186904729
Ptr03,0.164904286
Ptr03,0.193871382
Ptr03,0.205064527
Ptr03,0.204726584
Ptr03,0.258669291
Ptr03,0.130056528
Ptr03,0.216685672
Ptr03,0.218944502
Ptr03,0.199371383
Ptr03,0.081358407
Ptr03,0.207870193
Ptr03,0.199599576
Ptr03,0.178622947
Ptr03,0.163792555
Ptr03,0.187708428
Ptr03,0.130554651
Ptr03,0.133655645
Ptr03,0.154029132
Ptr03,0.196052893
Ptr03,0.209468206
Ptr03,0.155299408
Ptr03,0.148948512
Ptr03,0.195512519
Ptr03,0.124191728
Ptr03,0.153415696
Ptr03,0.208812174
Ptr03,0.178298676
Ptr03,0.195565895
Ptr03,0.164499625
Ptr03,0.175915054
Ptr03,0.171642103
Ptr03,0.175230801
Ptr03,0.185157717
Ptr03,0.145868212
Ptr03,0.188228703
Ptr03,0.188991809
Ptr03,0.199477543
Ptr03,0.169614547
Ptr03,0.240375639
Ptr03,0.218652568
Ptr03,0.209910468
Ptr03,0.133542791
Ptr03,0.205410322
Ptr03,0.213812004
Ptr03,0.145467829
Ptr03,0.125984152
Ptr03,0.232421873
Ptr03,0.174282227
Ptr03,0.188640209
Ptr03,0.160650098
Ptr03,0.164335891
Ptr03,0.143129318
Ptr03,0.181487418
Ptr03,0.174094406
Ptr03,0.179484363
Ptr03,0.194931964
Ptr03,0.19873666
Ptr03,0.147019746
Ptr03,0.083169296
Ptr03,0.182751794
Ptr03,0.163642968
Ptr03,0.237179252
Ptr03,0.190579625
Ptr03,0.144149213
Ptr03,0.19818497
Ptr03,0.197725638
